"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni","DF_Param","DF_ART_Con","T_ART_Omni","T_Param","T_ART_Con","P_ART_Omni","P_Param","P_ART_Con","P_Nonparam"
202,40,"between","1615","2","b c","4","b d",156,156,156,1.03504647225615,-1.33682595303589,-0.233227907192037,0.302249036283135,0.183225723661646,0.815890183812848,0.807221335420696
202,40,"between","1616","3","a d","4","b d",156,156,156,0.140136933298338,-1.38176615006967,-1.22384540990461,0.888732573205767,0.1690190915881,0.222855766481347,0.25571564535069
203,16,"between","1617","5","a","6","b",60,60,60,0.367663294563773,-0.494727267113524,0.367663294563773,0.714418099512628,0.622599407835864,0.714418099512628,0.703877341725085
203,16,"between","1618","7","c","8","d",60,60,60,-1.33054020341214,-0.644624330028736,-1.33054020341214,0.188375223241974,0.521627725729828,0.188375223241974,0.210876805148018
203,16,"between","1619","1","a c","2","b c",60,60,60,0.615910366471224,-0.491408608111238,0.263106305583621,0.540283246663627,0.624930340223508,0.793370060058618,0.752047542259697
203,16,"between","1620","1","a c","3","a d",60,60,60,-0.18663950499128,-0.597401837778531,-0.892682108230143,0.852572930350257,0.552487122797784,0.375593836507353,0.30451841558165
203,16,"between","1621","1","a c","4","b d",60,60,60,0.4665987624782,-0.805643240495016,-0.610782495104835,0.642476781402261,0.42363001917282,0.543650499645401,0.615563482282295
203,16,"between","1622","2","b c","3","a d",60,60,60,-0.802549871462504,-0.105993229667293,1.15578841381376,0.425402512855473,0.915941304090677,0.252349442739639,0.254227272328748
203,16,"between","1623","2","b c","4","b d",60,60,60,-0.149311603993024,-0.314234632383778,-0.873888800688456,0.881808506659668,0.754432879683996,0.385663208648479,0.445036228847858
203,16,"between","1624","3","a d","4","b d",60,60,60,0.653238267469481,-0.208241402716485,0.281899613125308,0.516098186548877,0.835745764291976,0.778990542365149,0.925995689195583
204,8,"between","1625","5","a","6","b",28,28,28,-0.384534130704134,-0.514402111345215,-0.384534130704133,0.703487775273729,0.611007477959786,0.70348777527373,0.780443151705548
204,8,"between","1626","7","c","8","d",28,28,28,1.10809081860635,-0.0498672385417993,1.10809081860635,0.277250654963569,0.960582217688536,0.277250654963569,0.20987132187094
204,8,"between","1627","1","a c","2","b c",28,28,28,-0.220323937280594,-1.16456081248404,-1.42402779228614,0.827217453621142,0.254023464249982,0.165488142122499,0.13038073038073
204,8,"between","1628","1","a c","3","a d",28,28,28,-0.0826214764802236,-0.836085053827114,-0.273851498516567,0.934740350903401,0.410185639136001,0.786208860489916,0.878477078477078
204,8,"between","1629","1","a c","4","b d",28,28,28,1.73505100608468,-0.398998683720833,0.712013896143069,0.0937281380571911,0.692921034557458,0.482347144959099,0.441802641802642
204,8,"between","1630","2","b c","3","a d",28,28,28,0.137702460800371,0.328475758656926,-1.15017629376958,0.891461060741846,0.744995969630543,0.259800258350266,0.328205128205128
204,8,"between","1631","2","b c","4","b d",28,28,28,1.95537494336527,0.765562128763207,2.13604168842921,0.0605860235890232,0.450342390032406,0.0415585334750878,0.0649572649572649
204,8,"between","1632","3","a d","4","b d",28,28,28,1.8176724825649,0.437086370106281,0.985865394659636,0.0798302784452375,0.665401295526253,0.332642184231371,0.382284382284382
205,24,"between","1633","5","a","6","b",92,92,92,0.375941650201801,1.17298948703453,0.3759416502018,0.707825772968867,0.243828122080769,0.707825772968868,0.658947310992734
205,24,"between","1634","7","c","8","d",92,92,92,0.0372049234132264,0.275190854449672,0.0372049234132264,0.970402223921537,0.783786708027646,0.970402223921537,0.669548384560534
205,24,"between","1635","1","a c","2","b c",92,92,92,-2.45459384088049,0.540715048234802,-0.634576905607581,0.0159852895805225,0.5900107619647,0.52727929767421,0.546368677913132
205,24,"between","1636","1","a c","3","a d",92,92,92,-1.21410017936024,-0.0941244530059576,-0.644895229275997,0.227816868735168,0.925214987308542,0.520599996254918,0.455184044167307
205,24,"between","1637","1","a c","4","b d",92,92,92,-1.84226505476837,1.02401813984453,0.619099420104958,0.068657531980554,0.308511769939387,0.537380920931235,0.480345250423796
205,24,"between","1638","2","b c","3","a d",92,92,92,1.24049366152025,-0.63483950124076,0.010318323668416,0.217947126615215,0.527108763712014,0.991789657140443,1
205,24,"between","1639","2","b c","4","b d",92,92,92,0.612328786112123,0.483303091609724,1.25367632571254,0.541830752729879,0.630028782359737,0.213136124332641,0.214346278801561
205,24,"between","1640","3","a d","4","b d",92,92,92,-0.628164875408127,1.11814259285048,1.26399464938096,0.531452235979758,0.266417326049188,0.209425168828309,0.255039588028929
206,32,"between","1641","5","a","6","b",124,124,124,-0.652376974684762,-0.50815464867765,-0.652376974684762,0.515365555550458,0.612247688572778,0.515365555550458,0.485078691066783
206,32,"between","1642","7","c","8","d",124,124,124,-0.00944376518111944,1.28832671293333,-0.00944376518111944,0.992480254375595,0.200031011940505,0.992480254375595,0.929746936940584
206,32,"between","1643","1","a c","2","b c",124,124,124,0.454550841105861,-0.119294163975918,-0.39704717464939,0.650227136885954,0.905235360413668,0.692015234850015,0.664664500640755
206,32,"between","1644","1","a c","3","a d",124,124,124,-1.97316387843681,1.15100998909445,0.15681695133211,0.0507011965168966,0.251942783172665,0.875644155218046,0.846699504837427
206,32,"between","1645","1","a c","4","b d",124,124,124,-1.64946858249778,0.5516649571275,-0.42707595256405,0.101582745129935,0.58217072964994,0.670064645470806,0.674388283439981
206,32,"between","1646","2","b c","3","a d",124,124,124,-2.42771471954267,1.27030415307037,-0.553864125981501,0.0166306769076429,0.206354676213538,0.580669244139179,0.654996034180081
206,32,"between","1647","2","b c","4","b d",124,124,124,-2.10401942360365,0.670959121103417,-0.0300287779146596,0.037396664261342,0.503494456553727,0.976092380026782,0.984044925533228
206,32,"between","1648","3","a d","4","b d",124,124,124,0.323695295939022,-0.59934503196695,-0.58389290389616,0.746714035929159,0.550036327875539,0.560353023544522,0.526165732205366
207,8,"between","1649","5","a","6","b",28,28,28,0.838047359048154,1.28541671406261,0.838047359048155,0.409101251433289,0.209177284285783,0.409101251433289,0.514748002342915
207,8,"between","1650","7","c","8","d",28,28,28,2.05403875487365,1.85436419605227,2.05403875487365,0.0494150626903284,0.0742478740402572,0.0494150626903284,0.0426194606016011
207,8,"between","1651","1","a c","2","b c",28,28,28,-0.128277437927859,1.12933859269751,0.494045473445627,0.898846351421389,0.268337778657091,0.62512772238729,0.573737373737374
207,8,"between","1652","1","a c","3","a d",28,28,28,0.0256554875855701,1.53164521535141,1.48213642033688,0.979714104365893,0.136831604261017,0.149472082361511,0.278632478632479
207,8,"between","1653","1","a c","4","b d",28,28,28,-0.718353652396001,2.2201603729823,1.97618189378251,0.478491130368602,0.03467662409813,0.0580615415861424,0.0498834498834499
207,8,"between","1654","2","b c","3","a d",28,28,28,0.153932925513429,0.402306622653906,-0.988090946891254,0.878766749251592,0.690513227184668,0.331570313208091,0.505361305361305
207,8,"between","1655","2","b c","4","b d",28,28,28,-0.590076214468142,1.09082178028479,1.48213642033688,0.559871969830299,0.284649682023867,0.149472082361511,0.082983682983683
207,8,"between","1656","3","a d","4","b d",28,28,28,-0.744009139981571,0.688515157630887,0.494045473445627,0.463069397399816,0.496793960507296,0.62512772238729,1
208,24,"between","1657","5","a","6","b",92,92,92,1.36864315965057,0.935882016987115,1.36864315965057,0.174443619146652,0.351784093188622,0.174443619146652,0.159041373024548
208,24,"between","1658","7","c","8","d",92,92,92,-0.693944851486342,-0.180054010809084,-0.693944851486342,0.48946532036689,0.857506170358417,0.48946532036689,0.467677437831227
208,24,"between","1659","1","a c","2","b c",92,92,92,0.225205879341245,0.41076785131029,1.42934792956994,0.822318603031604,0.682197933204828,0.156291149696348,0.159171691223494
208,24,"between","1660","1","a c","3","a d",92,92,92,0.296862295495277,-0.378318081314782,-0.0880395463865535,0.767240835536478,0.706065867660541,0.930036599158881,0.926767514801739
208,24,"between","1661","1","a c","4","b d",92,92,92,-0.460648389561636,0.534451108579193,0.481628106702915,0.646137925396451,0.594318702715753,0.631213841123732,0.630998003515649
208,24,"between","1662","2","b c","3","a d",92,92,92,0.0716564161540321,-0.789085932625072,1.51738747595649,0.943030886839791,0.432090621896604,0.132597733476372,0.135903356645343
208,24,"between","1663","2","b c","4","b d",92,92,92,-0.68585426890288,0.123683257268903,-0.947719822867024,0.494529759257508,0.901835886080283,0.345754850938654,0.351411521948121
208,24,"between","1664","3","a d","4","b d",92,92,92,-0.757510685056913,0.912769189893975,0.569667653089468,0.450679838368347,0.363749704442658,0.570291539001269,0.587992653723386
209,32,"between","1665","5","a","6","b",124,124,124,2.29512976311289,1.9199859574947,2.29512976311289,0.023406010473954,0.0571564737071142,0.0234060104739541,0.104657807571872
209,32,"between","1666","7","c","8","d",124,124,124,-2.54940087776908,-1.57548100366523,-2.54940087776908,0.0120095736664826,0.117693399209609,0.0120095736664826,0.0487733712829994
209,32,"between","1667","1","a c","2","b c",124,124,124,-2.48211386810043,-0.23245443371919,0.0276411334293123,0.0143983921302301,0.816568302980965,0.977992810701375,0.962782362583026
209,32,"between","1668","1","a c","3","a d",124,124,124,-1.25131360292666,-2.70412282536891,-2.58099083396205,0.213175675915952,0.00781082956632432,0.0110159478251922,0.0158169450811819
209,32,"between","1669","1","a c","4","b d",124,124,124,-0.629075691088814,0.24360178900518,-0.252225342542476,0.530456714594528,0.807941799404188,0.801284485156071,0.71380807271844
209,32,"between","1670","2","b c","3","a d",124,124,124,1.23080026517376,-2.47166839164972,2.60863196739136,0.22072711155725,0.0148050483237506,0.010207852509769,0.0140930579530839
209,32,"between","1671","2","b c","4","b d",124,124,124,1.85303817701161,0.47605622272437,-0.279866475971789,0.0662541252274215,0.6348720147328,0.780046265843462,0.743882304403363
209,32,"between","1672","3","a d","4","b d",124,124,124,0.622237911837848,2.94772461437409,2.32876549141958,0.534927944479654,0.00382610389949748,0.0214898561393374,0.0135559162914055
210,8,"between","1673","5","a","6","b",28,28,28,0.323155543785536,0.034039236534295,0.323155543785536,0.748978530220692,0.973087365614104,0.748978530220692,0.838059800952748
210,8,"between","1674","7","c","8","d",28,28,28,-0.46772879592475,-0.434749244522109,-0.46772879592475,0.643598664864348,0.667076827202567,0.643598664864348,0.723975273923011
210,8,"between","1675","1","a c","2","b c",28,28,28,0.90322312108881,0.718267261397492,0.879889705365893,0.374112814631016,0.478543556167831,0.386408753773569,0.328205128205128
210,8,"between","1676","1","a c","3","a d",28,28,28,0.774191246647552,0.386783747500368,0.465823961664296,0.445306010321719,0.701840334278538,0.644944860777172,0.720901320901321
210,8,"between","1677","1","a c","4","b d",28,28,28,0.283870123770769,-0.283344763937499,-0.1035164359254,0.778598508545076,0.778997034329125,0.918290994135962,0.878477078477078
210,8,"between","1678","2","b c","3","a d",28,28,28,-0.129031874441258,-0.331483513897125,0.414065743701597,0.898254838204308,0.742747618006937,0.68198075822339,0.878477078477078
210,8,"between","1679","2","b c","4","b d",28,28,28,-0.619352997318041,-1.00161202533499,-0.983406141291293,0.540691148175663,0.325108924387745,0.333829351308609,0.328205128205128
210,8,"between","1680","3","a d","4","b d",28,28,28,-0.490321122876783,-0.670128511437867,-0.569340397589696,0.627727083237831,0.508265483537838,0.573664635879823,0.720901320901321
211,24,"between","1681","5","a","6","b",92,92,92,0.132281985135634,0.626079378883213,0.132281985135634,0.895050138556007,0.532813132036169,0.895050138556008,0.915779305913264
211,24,"between","1682","7","c","8","d",92,92,92,-0.746793150813711,-0.213651875349295,-0.746793150813711,0.457092696745341,0.831291316923084,0.457092696745341,0.284456961375592
211,24,"between","1683","1","a c","2","b c",92,92,92,-0.368407964413304,1.23045788586643,0.737154705028972,0.713415421880453,0.221662518554939,0.462904111677151,0.407115953422494
211,24,"between","1684","1","a c","3","a d",92,92,92,0.404729876397716,0.636678221624342,-0.0979436321367163,0.686615554598692,0.525915470106809,0.922190126563077,0.894378126272837
211,24,"between","1685","1","a c","4","b d",92,92,92,-1.32315536514638,0.291630284496672,-0.68045049694982,0.189062829121907,0.771225868434932,0.497928140413777,0.467672657759921
211,24,"between","1686","2","b c","3","a d",92,92,92,0.77313784081102,-0.593779664242092,0.835098337165688,0.441422728316463,0.554116666503319,0.405825768206089,0.418845831769773
211,24,"between","1687","2","b c","4","b d",92,92,92,-0.954747400733073,-0.938827601369761,-1.41760520197879,0.342207407006805,0.350277556376391,0.15968407240661,0.192257400605712
211,24,"between","1688","3","a d","4","b d",92,92,92,-1.72788524154409,-0.34504793712767,-0.582506864813104,0.0873641100390985,0.730845949320299,0.561650260533837,0.546368677913132
212,8,"between","1689","5","a","6","b",28,28,28,-0.359841293582015,-0.101428537443959,-0.359841293582015,0.721665817066917,0.919933138681478,0.721665817066917,0.589580811312111
212,8,"between","1690","7","c","8","d",28,28,28,1.53201270558986,1.71571332596703,1.53201270558986,0.136741129864406,0.0972616976684992,0.136741129864406,0.109965793427398
212,8,"between","1691","1","a c","2","b c",28,28,28,-0.127453185483646,0.214187506340065,-0.13346049915464,0.899492671291118,0.831953020417228,0.894783803998839,0.959129759129759
212,8,"between","1692","1","a c","3","a d",28,28,28,-0.127453185483646,1.49910084033593,1.41468129103918,0.899492671291118,0.145038800041184,0.168187063086842,0.278632478632479
212,8,"between","1693","1","a c","4","b d",28,28,28,-0.560794016128041,1.14147172073095,0.747378795265982,0.579398394892744,0.263342250452056,0.461065778731345,0.382284382284382
212,8,"between","1694","2","b c","3","a d",28,28,28,0,1.28491333399587,-1.54814179019382,1,0.209350681599324,0.132817931681852,0.160528360528361
212,8,"between","1695","2","b c","4","b d",28,28,28,-0.433340830644395,0.927284214390887,0.880839294420622,0.668087393710163,0.361703654837425,0.385903326150933,0.382284382284382
212,8,"between","1696","3","a d","4","b d",28,28,28,-0.433340830644394,-0.357629119604979,-0.667302495773199,0.668087393710163,0.723302655634191,0.510041554867408,0.382284382284382
213,40,"between","1697","5","a","6","b",156,156,156,-1.08374879590219,-1.37196899493833,-1.08374879590219,0.280148337591713,0.172042828065374,0.280148337591713,0.287768093697016
213,40,"between","1698","7","c","8","d",156,156,156,1.42450969035334,0.0801203146055327,1.42450969035334,0.1562963676425,0.936244256572361,0.1562963676425,0.167462274725462
213,40,"between","1699","1","a c","2","b c",156,156,156,0.968648055585601,-0.940818092035211,-1.7262368431033,0.334220195055776,0.348252646314599,0.0862846117954569,0.0913601051980506
213,40,"between","1700","1","a c","3","a d",156,156,156,-0.163505809894244,0.0859641056317465,0.0145673995198596,0.870331832353546,0.931605184431245,0.988395921602669,0.965656641128296
213,40,"between","1701","1","a c","4","b d",156,156,156,2.86135167314928,-0.913474962130214,0.225794692557815,0.00479734399782879,0.36240242951618,0.821656654617626,0.867016402449045
213,40,"between","1702","2","b c","3","a d",156,156,156,-1.13215386547985,1.02678219766696,-1.74080424262316,0.2593069808248,0.306112496495343,0.083689546302722,0.0710579825985354
213,40,"between","1703","2","b c","4","b d",156,156,156,1.89270361756368,0.0273431299049971,1.95203153566111,0.0602495381909987,0.978221004423088,0.0527250450561738,0.062373182623008
213,40,"between","1704","3","a d","4","b d",156,156,156,3.02485748304353,-0.99943906776196,0.211227293037956,0.0029098192423958,0.319129780383541,0.832985598622596,0.748520237123804
214,8,"between","1705","5","a","6","b",28,28,28,0.937903091855161,-0.0681673140684507,0.937903091855161,0.356314588740558,0.946136916865847,0.356314588740558,0.401635997474481
214,8,"between","1706","7","c","8","d",28,28,28,0.073821347052556,0.386015161466508,0.073821347052556,0.941677402710033,0.702403020110883,0.941677402710033,0.955558077680757
214,8,"between","1707","1","a c","2","b c",28,28,28,0.862679292580456,-0.25494279684552,0.564155553869634,0.39564286847443,0.800630558248859,0.577139760570235,0.573737373737374
214,8,"between","1708","1","a c","3","a d",28,28,28,-0.470552341407521,0.0662127115013425,0.0256434342668007,0.641605459606522,0.947678995105439,0.979723632808822,0.878477078477078
214,8,"between","1709","1","a c","4","b d",28,28,28,0.130708983724312,0.224752368280713,0.641085856670038,0.896940120749112,0.823804072903949,0.526679900883246,0.441802641802642
214,8,"between","1710","2","b c","3","a d",28,28,28,-1.33323163398798,0.321155508346862,0.538512119602833,0.193202174369569,0.750477533937074,0.594479251199383,0.645376845376845
214,8,"between","1711","2","b c","4","b d",28,28,28,-0.731970308856144,0.479695165126233,0.0769303028004046,0.470269424651658,0.635170053937597,0.939226082993203,0.959129759129759
214,8,"between","1712","3","a d","4","b d",28,28,28,0.601261325131833,0.158539656779371,0.615442422403237,0.552503058681406,0.87516951832692,0.5432330201481,0.720901320901321
215,24,"between","1713","5","a","6","b",92,92,92,0.716863276705966,0.924794760280702,0.716863276705967,0.47527446648549,0.357492063075003,0.47527446648549,0.481226570196463
215,24,"between","1714","7","c","8","d",92,92,92,-0.435070756770989,0.0804698622757357,-0.435070756770989,0.664529982692405,0.936038356890237,0.664529982692405,0.734466500988676
215,24,"between","1715","1","a c","2","b c",92,92,92,-1.13655167069495,0.478668953262038,0.1076081808472,0.258677548910427,0.633309809665909,0.914540833043551,0.894378126272837
215,24,"between","1716","1","a c","3","a d",92,92,92,-0.817700070771482,-0.118358907641914,-0.63027648781931,0.415641177403401,0.906041324887735,0.530076125097541,0.506231587263128
215,24,"between","1717","1","a c","4","b d",92,92,92,-1.02855354814023,0.710829431496592,0.256209954398094,0.306386125135982,0.478988163908817,0.798360751724048,0.798446530473077
215,24,"between","1718","2","b c","3","a d",92,92,92,0.318851599923471,-0.597027860903951,0.73788466866651,0.750561830464874,0.551955267173333,0.462462526141943,0.480345250423796
215,24,"between","1719","2","b c","4","b d",92,92,92,0.107998122554724,0.232160478234554,0.148601773550895,0.914232365998622,0.816929021038681,0.882193110147401,0.878244652881427
215,24,"between","1720","3","a d","4","b d",92,92,92,-0.210853477368748,0.829188339138506,0.886486442217404,0.83346793695476,0.409144067278705,0.377666887427048,0.395580535892945
216,8,"between","1721","5","a","6","b",28,28,28,-0.146205627471524,0.0274397115113927,-0.146205627471524,0.884806609397792,0.978303666201666,0.884806609397792,1
216,8,"between","1722","7","c","8","d",28,28,28,-0.365985869035563,0.00103901627915915,-0.365985869035563,0.71712637044175,0.999178352522286,0.71712637044175,0.896533177533874
216,8,"between","1723","1","a c","2","b c",28,28,28,0.382253123726131,0.31325787740983,0.407793417575573,0.705159703726752,0.75640637638261,0.686526739179574,0.573737373737374
216,8,"between","1724","1","a c","3","a d",28,28,28,0.331286040562647,0.294589766783078,0.30584506318168,0.742895162211923,0.770480384317412,0.761985058467427,0.798445998445998
216,8,"between","1725","1","a c","4","b d",28,28,28,-0.101934166326969,0.020137501540265,-0.101948354393894,0.919535425243649,0.984076503303001,0.919524265615445,0.798445998445998
216,8,"between","1726","2","b c","3","a d",28,28,28,-0.0509670831634843,-0.0186681106267517,0.101948354393893,0.959713611505337,0.985238261904144,0.919524265615446,0.959129759129759
216,8,"between","1727","2","b c","4","b d",28,28,28,-0.484187290053101,-0.293120375869565,-0.509741771969467,0.632018732051503,0.771591629629411,0.614226926816549,0.798445998445998
216,8,"between","1728","3","a d","4","b d",28,28,28,-0.433220206889616,-0.274452265242813,-0.407793417575573,0.668173973317531,0.785751889887545,0.686526739179574,0.720901320901321
217,40,"between","1729","5","a","6","b",156,156,156,-0.74161557233122,0.212952513304461,-0.741615572331219,0.459435302200392,0.831642030660019,0.459435302200392,0.441569606220615
217,40,"between","1730","7","c","8","d",156,156,156,0.197651169532082,0.384910653428488,0.197651169532082,0.843575305493398,0.700827876021617,0.843575305493398,0.796674975793432
217,40,"between","1731","1","a c","2","b c",156,156,156,-0.479387683229237,0.358035771863026,0.014399756845543,0.632334209965209,0.720800537299736,0.988529452822835,0.950409381403658
217,40,"between","1732","1","a c","3","a d",156,156,156,-0.181586243647438,0.479628538824952,0.739187518071234,0.856143171840477,0.632163291287012,0.460903925602243,0.475535356087983
217,40,"between","1733","1","a c","4","b d",156,156,156,-1.81828358638968,0.422753099418532,-0.359993921138588,0.0709390337538318,0.67305756424461,0.71933858377826,0.69830100638026
217,40,"between","1734","2","b c","3","a d",156,156,156,0.297801439581799,0.121592766961926,-0.724787761225691,0.766250949661821,0.903378026943096,0.469667949559202,0.440654121513156
217,40,"between","1735","2","b c","4","b d",156,156,156,-1.33889590316045,0.064717327555506,-0.374393677984131,0.182552322592659,0.948481923471446,0.708619867169937,0.712527703922499
217,40,"between","1736","3","a d","4","b d",156,156,156,-1.63669734274225,-0.0568754394064198,-1.09918143920982,0.103709530139496,0.954717201945067,0.273382377926624,0.28936933626256
218,16,"between","1737","5","a","6","b",60,60,60,1.77405333666841,1.03255569346568,1.77405333666841,0.0811282721138453,0.305956039526134,0.0811282721138451,0.00650823167942452
218,16,"between","1738","7","c","8","d",60,60,60,-0.0538390029988328,-0.787105564770989,-0.0538390029988328,0.957242300420372,0.434318249954821,0.957242300420372,0.54376251851604
218,16,"between","1739","1","a c","2","b c",60,60,60,1.14757780080069,2.08377409792804,3.64146914739692,0.255698152350453,0.0414479812671312,0.000566578129316714,0.000328997590488687
218,16,"between","1740","1","a c","3","a d",60,60,60,2.22765102508369,0.797079282766452,1.10067005302675,0.0296655521167053,0.428547993558529,0.275436541453969,0.341380579725783
218,16,"between","1741","1","a c","4","b d",60,60,60,0.983638114972018,0.173559450443124,1.59442858148735,0.32924341946955,0.862795928866194,0.116094726767596,0.171256260747419
218,16,"between","1742","2","b c","3","a d",60,60,60,1.080073224283,-1.28669481516159,2.54079909437017,0.284432094366387,0.20314306148302,0.0136645083088379,0.0120890618308143
218,16,"between","1743","2","b c","4","b d",60,60,60,-0.163939685828669,-1.91021464748492,-2.04704056590957,0.870329627371442,0.0608884441164977,0.0450410911445695,0.109965793427398
218,16,"between","1744","3","a d","4","b d",60,60,60,-1.24401291011167,-0.623519832323328,0.4937585284606,0.218332988341831,0.53530622307876,0.623279423235842,0.809125348441329
219,40,"between","1745","5","a","6","b",156,156,156,-1.5350394619509,-0.897243457807058,-1.5350394619509,0.12679979171083,0.370971620444402,0.12679979171083,0.131022109588569
219,40,"between","1746","7","c","8","d",156,156,156,-1.22368779005109,-0.530103760888608,-1.22368779005109,0.222915076853171,0.596793699453343,0.222915076853171,0.260818912137195
219,40,"between","1747","1","a c","2","b c",156,156,156,1.25517067245409,0.298064043848192,-0.252496821233799,0.211293796583679,0.766050893018347,0.800989455496643,0.882097567976604
219,40,"between","1748","1","a c","3","a d",156,156,156,0.906512152327954,0.557671013182002,0.0218506864529251,0.366062903622744,0.577868421145036,0.98259498559308,1
219,40,"between","1749","1","a c","4","b d",156,156,156,0.358276686198581,-1.00928689744746,-1.87673118090122,0.720620615025173,0.314399967007902,0.0624224736444456,0.0533583437774189
219,40,"between","1750","2","b c","3","a d",156,156,156,-0.348658520126137,0.25960696933381,-0.274347507686724,0.727815795070176,0.795509249461441,0.784180537614635,0.705401625424122
219,40,"between","1751","2","b c","4","b d",156,156,156,-0.89689398625551,-1.30735094129566,-1.62423435966742,0.37115750461173,0.193017140957829,0.106344627146617,0.105181996599109
219,40,"between","1752","3","a d","4","b d",156,156,156,-0.548235466129373,-1.56695791062947,-1.89858186735414,0.58431390452857,0.119150756406267,0.059465946573231,0.0741617924816483
220,8,"between","1753","5","a","6","b",28,28,28,2.29559955789338,1.73530742837299,2.29559955789338,0.0293962753604978,0.0936820208615483,0.0293962753604978,0.031842056933516
220,8,"between","1754","7","c","8","d",28,28,28,0.769343590319362,0.700907150538865,0.769343590319362,0.448131165392898,0.489145312750693,0.448131165392898,0.696258329106361
220,8,"between","1755","1","a c","2","b c",28,28,28,0.602990330340921,2.04772164183223,2.1442134898313,0.551368457389403,0.0500716167302848,0.0408401485226582,0.104895104895105
220,8,"between","1756","1","a c","3","a d",28,28,28,0.274086513791327,1.31629019091447,0.250622355954306,0.786030087884387,0.19875088103488,0.803936051845262,0.573737373737374
220,8,"between","1757","1","a c","4","b d",28,28,28,-1.42524987171491,1.7226638491741,1.28095870821091,0.165137804631167,0.0959789148906137,0.210716735253896,0.278632478632479
220,8,"between","1758","2","b c","3","a d",28,28,28,-0.328903816549594,-0.731431450917757,1.89359113387699,0.744675848213156,0.470593215488713,0.0686549104906475,0.0379176379176379
220,8,"between","1759","2","b c","4","b d",28,28,28,-2.02824020205583,-0.325057792658124,-0.863254781620393,0.0521451494046265,0.747553743616402,0.395331839178456,0.441802641802642
220,8,"between","1760","3","a d","4","b d",28,28,28,-1.69933638550623,0.406373658259633,1.0303363522566,0.100341419593698,0.687557404445691,0.311670569943035,0.328205128205128
221,8,"between","1761","5","a","6","b",28,28,28,-1.15962392014908,-1.69386947417154,-1.15962392014908,0.255995399319449,0.101387561790981,0.255995399319449,0.32261573863689
221,8,"between","1762","7","c","8","d",28,28,28,1.37880009060687,1.37318253472071,1.37880009060687,0.178872805264919,0.18059297258554,0.178872805264919,0.341380579725783
221,8,"between","1763","1","a c","2","b c",28,28,28,-0.10806864539166,-1.77143301379857,-0.733188170745565,0.914711938168793,0.087373986186503,0.469538109666832,0.505361305361305
221,8,"between","1764","1","a c","3","a d",28,28,28,-1.45892671278741,0.397300259940961,0.654632295308539,0.155713269217275,0.6941585698614,0.518046325692157,0.505361305361305
221,8,"between","1765","1","a c","4","b d",28,28,28,0.378240258870809,-0.226759909523647,-0.0261852918123421,0.708104688864234,0.822257837061976,0.979295284217725,0.959129759129759
221,8,"between","1766","2","b c","3","a d",28,28,28,-1.35085806739575,2.16873327373953,-1.3878204660541,0.187557239189687,0.0387507303890942,0.176137562196129,0.104895104895105
221,8,"between","1767","2","b c","4","b d",28,28,28,0.486308904262469,1.54467310427493,0.707002878933222,0.630532816219582,0.133653803560972,0.485407545293807,0.720901320901321
221,8,"between","1768","3","a d","4","b d",28,28,28,1.83716697165822,-0.624060169464608,-0.680817587120881,0.0768210596258229,0.537639822776923,0.501578741668965,0.798445998445998
222,16,"between","1769","5","a","6","b",60,60,60,0.14654123762687,-0.440792685082602,0.14654123762687,0.883985402624112,0.660947264975298,0.883985402624112,0.994681331184521
222,16,"between","1770","7","c","8","d",60,60,60,-1.25354915265215e-16,0.223434591207552,-1.25354915265215e-16,1,0.823956279281105,1,0.95215992693635
222,16,"between","1771","1","a c","2","b c",60,60,60,0.635464681155452,-0.115304299505993,-0.324846446902893,0.527541672283942,0.908588957101075,0.746427241790921,0.838059800952748
222,16,"between","1772","1","a c","3","a d",60,60,60,-0.872578368153755,0.354375311807845,-0.361971755120367,0.386371584095974,0.724300091072191,0.718644884580138,0.668930879611627
222,16,"between","1773","1","a c","4","b d",60,60,60,0.540619206356131,-0.153695382124829,-0.0556879623262102,0.590771451334064,0.878365701410124,0.955775416291673,0.955558077680757
222,16,"between","1774","2","b c","3","a d",60,60,60,-1.50804304930921,0.469679611313838,0.0371253082174735,0.13679133181157,0.640286463826151,0.970508338780477,0.985179110567889
222,16,"between","1775","2","b c","4","b d",60,60,60,-0.0948454747993209,-0.0383910826188364,0.269158484576683,0.924753612791243,0.969503324749186,0.788731161784355,0.780443151705548
222,16,"between","1776","3","a d","4","b d",60,60,60,1.41319757450989,-0.508070693932675,0.306283792794156,0.162764651344793,0.613266636198954,0.760448887882135,0.780443151705548
223,24,"between","1777","5","a","6","b",92,92,92,0.74753610373801,1.57193791627973,0.74753610373801,0.456646475396027,0.119397924544679,0.456646475396027,0.458762333838216
223,24,"between","1778","7","c","8","d",92,92,92,-0.577491094465511,-0.507850607082996,-0.577491094465511,0.565018398545928,0.61277354919226,0.565018398545928,0.632743620660326
223,24,"between","1779","1","a c","2","b c",92,92,92,-2.52041014406757,0.858844275628063,-0.268076234354659,0.0134446099295815,0.392658633183879,0.789240781349202,0.675265661581359
223,24,"between","1780","1","a c","3","a d",92,92,92,-0.435102382765347,-0.611788292675681,-1.13416868380817,0.664507111228158,0.54218678254053,0.25967041570801,0.320383948878672
