"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni_Random","DF_Param_Random","DF_ART_Con_Random","T_ART_Omni_Random","T_Param_Random","T_ART_Con_Random","P_ART_Omni_Random","P_Param_Random","P_ART_Con_Random","P_Nonparam"
765,16,"within","6119","2","b c","4","b d",45.0000000000001,45,45,-0.180868186789649,0.955459477022475,0.45287990232627,0.857283191458771,0.344450259515732,0.652811296270792,0.5618896484375
765,16,"within","6120","3","a d","4","b d",45.0000000000001,45,45,1.10424787724207,0.65962076007945,1.31146471715316,0.275355368922873,0.512859130786045,0.196353020298603,0.322509765625
766,16,"within","6121","5","a","6","b",45.0000000000001,44.9999999999998,45.0000000000001,0.884703741594484,0.81458841129444,0.884703741594484,0.381019287411675,0.419598092829544,0.381019287411675,0.246213505975902
766,16,"within","6122","7","c","8","d",45.0000000000001,45,45.0000000000001,0.463862616279068,1.37375917290183,0.463862616279068,0.644982290912675,0.176321574950903,0.644982290912675,0.190094437915832
766,16,"within","6123","1","a c","2","b c",45,44.9999999999998,45.0000000000001,-0.736277928954574,0.91675961700507,0.0424355513165489,0.465382619701003,0.364155847320874,0.966339222854722,0.632171630859375
766,16,"within","6124","1","a c","3","a d",45,45,45,-1.60736730968956,1.3121530543789,-0.350093298361529,0.114968727567843,0.196122626241736,0.727902055911395,0.49542236328125
766,16,"within","6125","1","a c","4","b d",45,45,45.0000000000001,-1.63847764471581,1.54739541637838,0.986626568109762,0.108296336313299,0.128772620755332,0.329101167815694,0.21142578125
766,16,"within","6126","2","b c","3","a d",45,44.9999999999998,45,-0.871089380734989,0.395393437373834,0.392528849678078,0.388328955743323,0.694420784145713,0.696520678377837,0.820892333984375
766,16,"within","6127","2","b c","4","b d",45,44.9999999999998,45.0000000000001,-0.902199715761239,0.630635799373314,0.944191016793214,0.371754682085598,0.531468568662667,0.350114167882706,0.274444580078125
766,16,"within","6128","3","a d","4","b d",45,45,45,-0.0311103350262496,0.23524236199948,1.33671986647129,0.97531912265604,0.815087882956792,0.188033291946799,0.19281005859375
767,40,"within","6129","5","a","6","b",117.000000000001,117.000000000001,117.000000000001,0.309534911034602,1.00355146520566,0.309534911034602,0.757465252081437,0.31766586481904,0.757465252081437,0.402619484701427
767,40,"within","6130","7","c","8","d",117.000000000001,117.000000000001,117.000000000001,-1.01642146030187,0.926319696188782,-1.01642146030187,0.311525988158935,0.356186679511411,0.311525988158935,0.883695017911
767,40,"within","6131","1","a c","2","b c",117,117.000000000001,117.000000000001,-3.65533104167857,0.44319990402351,-0.694662675399724,0.000386043206599623,0.658439566101383,0.488643903039101,0.774995234620292
767,40,"within","6132","1","a c","3","a d",117,117.000000000001,117.000000000001,-4.17710477091339,0.388588796428642,-1.41667427502778,5.71433228457916e-05,0.698286578186244,0.159235283505989,0.347165291494093
767,40,"within","6133","1","a c","4","b d",117,117.000000000001,117.000000000001,-5.97270598436953,1.36462498503837,-0.328187090740027,2.57113093083991e-08,0.174989748962674,0.743356808587634,0.920592268303153
767,40,"within","6134","2","b c","3","a d",117,117.000000000001,117.000000000001,-0.52177372923482,-0.0546111075948677,0.722011599628059,0.60281425341916,0.956541432503146,0.471727903742468,0.301061512678643
767,40,"within","6135","2","b c","4","b d",117,117.000000000001,117.000000000001,-2.31737494269096,0.921425081014859,0.366475584659697,0.0222219722176255,0.358724618031082,0.714672114321718,0.206412965137133
767,40,"within","6136","3","a d","4","b d",117,117.000000000001,117.000000000001,-1.79560121345614,0.976036188609727,1.08848718428776,0.0751391270379808,0.331060274685534,0.278617147517704,0.114966405175437
768,32,"within","6137","5","a","6","b",93.0000000000004,92.9999999999998,93.0000000000004,-0.986778070848131,-0.310031445095886,-0.986778070848131,0.326311806314176,0.757230712693753,0.326311806314176,0.188814346259706
768,32,"within","6138","7","c","8","d",93.000000000001,92.9999999999998,93.000000000001,-0.0695887072287577,0.0832240294235402,-0.0695887072287577,0.944670438527469,0.933852279322073,0.944670438527469,0.791659378313274
768,32,"within","6139","1","a c","2","b c",93.000000000001,92.9999999999992,92.9999999999998,-0.846016636571282,-0.466513880444571,-1.42879901827287,0.399715033927205,0.641938681352711,0.156412180640713,0.138639242388308
768,32,"within","6140","1","a c","3","a d",93.000000000001,92.9999999999992,92.9999999999998,-0.807561334908952,-0.188440267673152,-0.731909301027035,0.421403852558189,0.850942125160973,0.466064333237643,0.340298998635262
768,32,"within","6141","1","a c","4","b d",93.000000000001,92.9999999999992,92.9999999999998,-0.443983937374185,-0.160377061645312,-0.82296021885815,0.658085539227501,0.87293189898137,0.412635854100694,0.705254231113941
768,32,"within","6142","2","b c","3","a d",93.000000000001,92.9999999999998,92.9999999999998,0.038455301662331,0.27807361277142,-0.696889717245837,0.969407098479877,0.781573136475549,0.487610144600054,0.651148299686611
768,32,"within","6143","2","b c","4","b d",93.000000000001,92.9999999999998,92.9999999999998,0.402032699197097,0.30613681879926,0.605838799414723,0.688582437499148,0.760184753290378,0.54609759752481,0.454044791404158
768,32,"within","6144","3","a d","4","b d",93.000000000001,92.9999999999998,92.9999999999998,0.363577397534766,0.0280632060278401,-0.0910509178311144,0.716998793456177,0.977671872865503,0.927647959036334,0.705254231113941
769,16,"within","6145","5","a","6","b",45,45,45,-0.948649484786749,-0.843762809204905,-0.948649484786749,0.347865928523349,0.403265098236431,0.347865928523349,0.399958703666925
769,16,"within","6146","7","c","8","d",45.0000000000001,45,45.0000000000001,0.0563637504099177,-0.369536336701325,0.0563637504099177,0.955301557343273,0.713461336954822,0.955301557343273,0.90459560835734
769,16,"within","6147","1","a c","2","b c",45,45,45,0.622338856525396,-0.501036540066602,-0.387125299496198,0.536859965964311,0.618787551222718,0.700488306499705,0.820892333984375
769,16,"within","6148","1","a c","3","a d",45,45,44.9999999999998,0.682565197479467,-0.165707785541145,0.238230953536122,0.498380487015777,0.869129165062689,0.812783464389209,0.743560791015625
769,16,"within","6149","1","a c","4","b d",45,45,45,0.94354600828044,-0.857932053678141,-0.605503673570976,0.350440208879201,0.39547654149158,0.547886252257297,0.596588134765625
769,16,"within","6150","2","b c","3","a d",45,45,44.9999999999998,0.0602263409540706,0.335328754525457,-0.625356253032319,0.952242049248061,0.738935398538675,0.534895960929636,0.322509765625
769,16,"within","6151","2","b c","4","b d",45,45,45.0000000000001,0.321207151755043,-0.356895513611539,-0.218378374074778,0.749540555278209,0.722838236036882,0.828121663970864,0.860260009765625
769,16,"within","6152","3","a d","4","b d",45,45,45,0.260980810800973,-0.692224268136996,-0.843734627107097,0.795297997253274,0.492353168271811,0.403280683450395,0.322509765625
770,32,"within","6153","5","a","6","b",92.9999999999992,93.0000000000004,92.9999999999992,-0.715972425271706,1.33258743432277,-0.715972425271706,0.475802295662946,0.185923083742326,0.475802295662946,0.405073554789707
770,32,"within","6154","7","c","8","d",93.0000000000004,93.0000000000004,93.0000000000004,-0.081898650391249,-0.669101467537686,-0.081898650391249,0.934903313095482,0.505088385891377,0.934903313095482,0.720506835068313
770,32,"within","6155","1","a c","2","b c",93.0000000000004,93.000000000001,93.0000000000004,-4.80737609768544,1.03736106227239,-1.38558856379535,5.86318026222423e-06,0.30225732386789,0.16918656522209,0.33092476380989
770,32,"within","6156","1","a c","3","a d",93.0000000000004,93.0000000000004,93.0000000000004,1.64240919311506,-0.378046734058997,-0.698961590045132,0.10388246864008,0.706257388144143,0.486320396572876,0.691578262951225
770,32,"within","6157","1","a c","4","b d",93.0000000000004,93.000000000001,93.0000000000004,-2.67668309040104,0.469155426335845,-0.513942345621421,0.00878865469572193,0.640056553041246,0.608511319216619,0.817674298770726
770,32,"within","6158","2","b c","3","a d",93.0000000000004,93.0000000000004,93.0000000000004,6.44978529080051,-1.41540779633138,-0.686626973750218,4.96272446264077e-09,0.160289018965334,0.494026312241899,0.963233216200024
770,32,"within","6159","2","b c","4","b d",93.0000000000004,93.0000000000004,92.9999999999998,2.13069300728441,-0.56820563593654,0.87164621817393,0.035752891193721,0.571264745052321,0.385646084434649,0.705254231113941
770,32,"within","6160","3","a d","4","b d",93.0000000000004,93.0000000000004,93.0000000000004,-4.3190922835161,0.847202160394842,0.185019244423711,3.91616859974184e-05,0.39905741738431,0.853616836846596,0.860930136404932
771,8,"within","6161","5","a","6","b",21,21,21,1.73631474705069,1.23832340061956,1.73631474705069,0.0971579274820486,0.229261202251811,0.0971579274820486,0.104583740234375
771,8,"within","6162","7","c","8","d",21,21,21,0.899277656279933,0.946737345994927,0.899277656279933,0.378701215873183,0.354540170705154,0.378701215873183,0.820892333984375
771,8,"within","6163","1","a c","2","b c",21,21,21,-2.08466249734584,1.61062482780272,1.31351734373183,0.0494949034872476,0.122191270341854,0.203179432311972,0.078125
771,8,"within","6164","1","a c","3","a d",21,21,21,-1.51933029467578,1.40444235127821,1.18216560935865,0.143592700320464,0.174805594216398,0.250353337531761,0.640625
771,8,"within","6165","1","a c","4","b d",21.0000000000001,21,21,-5.01732329869678,1.54507127123564,0.972002834361558,5.75359527149298e-05,0.137266362926993,0.342112761146339,0.1484375
771,8,"within","6166","2","b c","3","a d",21,21,21,0.565332202670059,-0.20618247652451,0.131351734373183,0.577838457553357,0.83863420011819,0.896747341143043,0.640625
771,8,"within","6167","2","b c","4","b d",21.0000000000001,21,21,-2.93266080135093,-0.0655535565670799,-0.341514509370277,0.00795314059634361,0.948353326290359,0.736109963257969,0.84375
771,8,"within","6168","3","a d","4","b d",21,21,21,-3.49799300402099,0.14062891995743,-0.210162774997094,0.00214246297300343,0.88950329303264,0.835566315763553,0.7421875
772,16,"within","6169","5","a","6","b",45,45.0000000000001,45,-0.359827375075103,-0.608484045994334,-0.359827375075103,0.720659497915324,0.54592584201657,0.720659497915324,0.91921989293769
772,16,"within","6170","7","c","8","d",45,45.0000000000001,45,-0.0852979024946446,-0.878903311410683,-0.0852979024946446,0.93240293813668,0.384122852648661,0.93240293813668,0.846459819935262
772,16,"within","6171","1","a c","2","b c",45,45.0000000000001,45.0000000000002,1.33266245379302,0.0967271368702236,-0.136822445197796,0.189351490146561,0.923372605164011,0.89178146247607,0.93988037109375
772,16,"within","6172","1","a c","3","a d",45,45.0000000000001,45,2.16301367500252,-0.0944881594691618,0.0781842543987403,0.0358908303966681,0.925140874125505,0.938028111830396,0.743560791015625
772,16,"within","6173","1","a c","4","b d",45,45.0000000000001,45.0000000000001,2.98311364656746,-1.05174168667223,-0.215006699596536,0.00459622484665093,0.298533278639176,0.830733557748086,0.899932861328125
772,16,"within","6174","2","b c","3","a d",45,45.0000000000001,45.0000000000001,0.830351221209498,-0.191215296339385,-0.215006699596536,0.410724033491429,0.84921706936776,0.830733557748086,0.899932861328125
772,16,"within","6175","2","b c","4","b d",45,45.0000000000001,45.0000000000001,1.65045119277443,-1.14846882354245,-0.0781842543987403,0.105814191792946,0.256843499345029,0.938028111830396,1
772,16,"within","6176","3","a d","4","b d",45,45.0000000000001,45.0000000000001,0.820099971564937,-0.957253527203065,-0.293190953995276,0.416482055652646,0.343554116073705,0.770724057489735,0.820892333984375
773,40,"within","6177","5","a","6","b",117.000000000001,117.000000000001,117.000000000001,0.485813338370106,-0.497248144894051,0.485813338370106,0.628008102286535,0.619947231437556,0.628008102286535,0.872348891597015
773,40,"within","6178","7","c","8","d",117,117.000000000001,117,2.06657682036257,0.66410053041209,2.06657682036257,0.0409808422663335,0.507932597558656,0.0409808422663335,0.170893022066015
773,40,"within","6179","1","a c","2","b c",117.000000000001,117.000000000001,117,1.8836184014943,0.266880679515869,0.759487425136427,0.0620990849405486,0.790030852585304,0.449088562932755,0.646303621848347
773,40,"within","6180","1","a c","3","a d",117.000000000001,117.000000000001,117,0.475121656496323,1.08807820314686,2.22199480885639,0.635586016214469,0.278796885942872,0.0282068885996044,0.174353509781213
773,40,"within","6181","1","a c","4","b d",117.000000000001,117.000000000001,117,1.40849674499798,0.117982453256958,1.78437194307146,0.161635893155981,0.906283871815016,0.0769550902927792,0.0866527370781114
773,40,"within","6182","2","b c","3","a d",117.000000000001,117.000000000001,117,-1.40849674499798,0.821197523630986,-1.46250738371996,0.161635893155981,0.413203913966958,0.146283241619877,0.389992740016169
773,40,"within","6183","2","b c","4","b d",117.000000000001,117.000000000001,117,-0.475121656496323,-0.148898226258912,1.02488451793503,0.635586016214469,0.881890280933405,0.307532003617961,0.535971383040305
773,40,"within","6184","3","a d","4","b d",117.000000000001,117.000000000001,117,0.933375088501653,-0.970095749889898,-0.43762286578493,0.352548570846251,0.333999956828839,0.662466477670721,0.785203449248002
774,8,"within","6185","5","a","6","b",21,21,21,-1.77031357138777,-1.59130013942612,-1.77031357138777,0.0911925945366338,0.126484201543231,0.0911925945366338,0.104583740234375
774,8,"within","6186","7","c","8","d",21,21,21,0.379229678151811,0.7774264435362,0.379229678151811,0.708324819053595,0.445577512565719,0.708324819053595,0.899932861328125
774,8,"within","6187","1","a c","2","b c",21,21,21,0.374012967671327,-1.85966940271559,-1.63111567432247,0.712144340621417,0.0769995912495935,0.117773360657045,0.1953125
774,8,"within","6188","1","a c","3","a d",21,21,21,-0.8014563592957,-0.184726773126096,-0.138230141891735,0.431843118103513,0.855215690436644,0.891375446093016,0.84375
774,8,"within","6189","1","a c","4","b d",21.0000000000001,21,21,0.106860847906093,-0.575495609393123,-1.10584113513388,0.915913674810733,0.571072030803299,0.281303577584633,0.640625
774,8,"within","6190","2","b c","3","a d",21,21,21,-1.17546932696703,1.6749426295895,-1.49288553243073,0.252962530990065,0.108774185187538,0.150339783141828,0.0546875
774,8,"within","6191","2","b c","4","b d",21.0000000000001,21,21,-0.267152119765233,1.28417379332247,0.525274539188591,0.791958078491412,0.21306862530355,0.604894682889069,0.7421875
774,8,"within","6192","3","a d","4","b d",21,21,21,0.908317207201793,-0.390768836267027,-0.967610993242143,0.374017200346828,0.699904217785269,0.344251281776153,0.3125
775,32,"within","6193","5","a","6","b",93.000000000001,92.9999999999992,93.000000000001,-0.4997657951086,-1.04873665936345,-0.4997657951086,0.618420392450106,0.297017132158732,0.618420392450106,0.416486534956324
775,32,"within","6194","7","c","8","d",92.9999999999998,92.9999999999992,92.9999999999998,0.061754937170579,0.694526136004085,0.061754937170579,0.950890515655408,0.489083770126709,0.950890515655408,0.5765667378959
775,32,"within","6195","1","a c","2","b c",92.9999999999992,92.9999999999992,93.0000000000004,0.897429844584891,-1.27883629253596,-0.949822990174387,0.371806977536446,0.204136654616102,0.344664017998969,0.465322947595269
775,32,"within","6196","1","a c","3","a d",92.9999999999998,92.9999999999992,93.0000000000004,-1.54475628985924,-0.0461633485413606,-0.653916597081597,0.12580138317155,0.963279038580398,0.514779250811294,0.933870791923255
775,32,"within","6197","1","a c","4","b d",92.9999999999998,92.9999999999992,93.0000000000004,0.220679469979891,-0.250464663035045,-0.45664566835307,0.825825769512276,0.802780520606585,0.648990501541615,0.560757356695831
775,32,"within","6198","2","b c","3","a d",92.9999999999992,92.9999999999992,93.0000000000004,-2.44218613444413,1.2326729439946,-0.29590639309279,0.0164887432551547,0.220804857149979,0.767961288142318,0.431944658979774
775,32,"within","6199","2","b c","4","b d",92.9999999999992,92.9999999999992,93.0000000000004,-0.676750374605,1.02837162950092,0.493177321821316,0.500244156796444,0.306442284975279,0.623049844036585,0.500047499313951
775,32,"within","6200","3","a d","4","b d",92.9999999999992,92.9999999999992,93.0000000000004,1.76543575983913,-0.204301314493685,0.197270928728526,0.0807728213231711,0.838564473620704,0.844046036434233,0.611692206002772
776,16,"within","6201","5","a","6","b",45.0000000000001,45,45.0000000000001,-0.166424600175459,-0.232657845836808,-0.166424600175459,0.868568356440533,0.817082065339303,0.868568356440533,0.933870791923255
776,16,"within","6202","7","c","8","d",45.0000000000002,45,45.0000000000002,-0.543052278005836,-0.305262479291516,-0.543052278005836,0.589773754326218,0.761573821733154,0.589773754326218,0.677999433595687
776,16,"within","6203","1","a c","2","b c",45.0000000000001,45,45.0000000000002,0.622834488775048,0.739353325806656,-0.44634160364879,0.536537104854815,0.463531996818998,0.657491021842136,0.93988037109375
776,16,"within","6204","1","a c","3","a d",45.0000000000001,45,45.0000000000001,0.633761409630751,0.688014097145269,-0.580244084743427,0.529444911571624,0.494975362633346,0.564644410631863,0.781951904296875
776,16,"within","6205","1","a c","4","b d",45,45,45,1.32215742354001,-0.38036710963631,-0.580244084743427,0.192797129185596,0.705462499128496,0.564644410631863,0.820892333984375
776,16,"within","6206","2","b c","3","a d",45.0000000000002,45,45,0.0109269208557026,-0.0513392286613871,0.133902481094637,0.991330052332728,0.959282428130573,0.894076757382235,0.979949951171875
776,16,"within","6207","2","b c","4","b d",45.0000000000001,45.0000000000001,45.0000000000001,0.699322934764966,-1.11972043544297,-0.133902481094637,0.487949439829653,0.268773899034843,0.894076757382235,0.860260009765625
776,16,"within","6208","3","a d","4","b d",45.0000000000001,45,45.0000000000001,0.688396013909264,-1.06838120678158,2.97323235131402e-17,0.494737178110325,0.291046495957145,1,0.781951904296875
777,8,"within","6209","5","a","6","b",21,21,21,0,-0.217359381532862,0,1,0.830026246573332,1,0.899932861328125
777,8,"within","6210","7","c","8","d",21,21,21,1.1412914741922,0.822832416176779,1.1412914741922,0.2665966986204,0.419849246251802,0.2665966986204,0.231201171875
777,8,"within","6211","1","a c","2","b c",21,21,21,0.381651679223528,0.241787326815708,-0.0259849850167372,0.706554165560444,0.811290383590002,0.979514663130983,0.9453125
777,8,"within","6212","1","a c","3","a d",21,21,21,0.381651679223528,0.977314000710821,0.831519520535589,0.706554165560444,0.339538793107749,0.415035569633812,0.4609375
777,8,"within","6213","1","a c","4","b d",21,21,21,0.457982015068233,0.428134088622311,0.857504505552326,0.651669015326821,0.672912438464599,0.400846900822942,0.640625
777,8,"within","6214","2","b c","3","a d",21,21,21,0,0.735526673895113,-0.857504505552326,1,0.47015472080016,0.400846900822942,0.3828125
777,8,"within","6215","2","b c","4","b d",21,21,21,0.0763303358447056,0.186346761806603,0.883489490569063,0.939878830191377,0.85396122363286,0.386974634493092,0.546875
777,8,"within","6216","3","a d","4","b d",21,21,21,0.0763303358447056,-0.549179912088509,0.025984985016737,0.939878830191377,0.588674664804913,0.979514663130983,1
778,32,"within","6217","5","a","6","b",92.9999999999992,92.9999999999998,92.9999999999992,-0.623567720677592,-0.782253956546099,-0.623567720677592,0.534437936863305,0.436052540369503,0.534437936863305,0.518704152891868
778,32,"within","6218","7","c","8","d",93.0000000000004,92.9999999999998,93.0000000000004,-1.819839573504,-2.28267941559205,-1.819839573504,0.0720005353294705,0.0247280995759442,0.0720005353294705,0.0417157058670017
778,32,"within","6219","1","a c","2","b c",92.9999999999998,92.9999999999998,93.0000000000004,0.00722914178851731,-0.720183906872906,-1.36813898633277,0.994247514334361,0.473217971359243,0.174565081194752,0.500047499313951
778,32,"within","6220","1","a c","3","a d",93.0000000000004,92.9999999999998,93.0000000000004,0.979548712344103,-1.78114492362924,-2.02836691539416,0.32985026083302,0.0781535997231105,0.0453828348682516,0.0738777071237564
778,32,"within","6221","1","a c","4","b d",92.9999999999998,92.9999999999998,93.0000000000004,1.80367087623508,-2.16723517132384,-2.00269138481956,0.0745207643633091,0.0327714067524211,0.0481221132950279,0.0265949876047671
778,32,"within","6222","2","b c","3","a d",93.0000000000004,92.9999999999998,93.0000000000004,0.972319570555585,-1.06096101675633,0.660227929061392,0.333413765436031,0.291455153224479,0.510739519963394,0.110648055560887
778,32,"within","6223","2","b c","4","b d",92.9999999999998,92.9999999999998,93.0000000000004,1.79644173444656,-1.44705126445093,-0.634552398486782,0.0756710432462176,0.151244937161743,0.527278313467767,0.29507026495412
778,32,"within","6224","3","a d","4","b d",92.9999999999998,92.9999999999998,93.0000000000004,0.824122163890979,-0.386090247694601,0.0256755305746097,0.411978739446241,0.700311683346741,0.979571154456268,0.875446002930403
779,16,"within","6225","5","a","6","b",45,45,45,0.31816305658742,0.311863897031457,0.31816305658742,0.751833143263076,0.756584379109437,0.751833143263076,0.948543506674469
779,16,"within","6226","7","c","8","d",45.0000000000001,45,45.0000000000001,-1.17233161217279,-0.240397605340476,-1.17233161217279,0.247233027722209,0.811113866201816,0.247233027722209,0.523917938582599
779,16,"within","6227","1","a c","2","b c",45,45,45.0000000000001,-2.60345047939091,1.2622329155437,-1.07069075395627,0.0124568871668745,0.213367678778777,0.29001774137921,0.93988037109375
779,16,"within","6228","1","a c","3","a d",45.0000000000001,45.0000000000001,45.0000000000001,-1.44477196933232,0.871725062228236,-2.14138150791255,0.155449642817089,0.387985699614032,0.0376939767508492,0.40374755859375
779,16,"within","6229","1","a c","4","b d",45.0000000000001,45,45.0000000000001,-1.15867851005859,0.0505342994809486,-0.670966205812597,0.252699328232074,0.959920264485255,0.505671606893552,0.632171630859375
779,16,"within","6230","2","b c","3","a d",45,45,45.0000000000001,1.15867851005859,-0.390507853315465,1.07069075395627,0.252699328232074,0.698003624428721,0.290017741379209,0.979949951171875
779,16,"within","6231","2","b c","4","b d",45,45,45.0000000000001,1.44477196933232,-1.21169861606275,0.399724548143675,0.15544964281709,0.231952127842138,0.691250453976608,0.979949951171875
779,16,"within","6232","3","a d","4","b d",45,45.0000000000001,45,0.286093459273727,-0.821190762747287,1.47041530209995,0.776119501735115,0.415867038534981,0.148407397379747,0.860260009765625
780,32,"within","6233","5","a","6","b",92.9999999999998,93.0000000000004,92.9999999999998,0.579746636280032,0.94420281515457,0.579746636280032,0.563487350050096,0.347512585519283,0.563487350050096,0.656522791521483
780,32,"within","6234","7","c","8","d",93.0000000000004,93.0000000000004,93.0000000000004,0.363451681548045,0.0501737513490601,0.363451681548045,0.717092372957829,0.960091532002125,0.717092372957829,0.646884857584259
780,32,"within","6235","1","a c","2","b c",92.9999999999992,93.0000000000004,92.9999999999998,-1.7633424524759,-0.747297490162725,-0.795872683334142,0.0811272505074897,0.45676931325683,0.428132832919214,0.196559089235961
780,32,"within","6236","1","a c","3","a d",92.9999999999992,93.0000000000004,92.9999999999998,-0.854646820836019,-1.37947150375746,-0.846673067376747,0.394942967916512,0.171057475842435,0.399350826373145,0.523917938582599
780,32,"within","6237","1","a c","4","b d",92.9999999999992,93.0000000000004,93.0000000000004,-0.2871343073955,0.703130413227713,0.802646067873156,0.774648271294044,0.483730979216402,0.424225784380259,0.637883335351944
780,32,"within","6238","2","b c","3","a d",92.9999999999992,93.0000000000004,92.9999999999998,0.908695631639878,-0.632174013594737,0.050800384042605,0.365859655886948,0.528824276160128,0.959593535573521,0.90459560835734
780,32,"within","6239","2","b c","4","b d",92.9999999999992,93.0000000000004,93.0000000000004,1.4762081450804,1.45042790339044,1.5985187512073,0.14326604527644,0.15030365598666,0.113319736899674,0.16004515811801
780,32,"within","6240","3","a d","4","b d",92.9999999999992,93.0000000000004,92.9999999999998,0.567512513440518,2.08260191698517,1.6493191352499,0.571733482826946,0.0400329194267918,0.102456222597834,0.0908182007260621
781,8,"within","6241","5","a","6","b",21,21.0000000000001,21,0,-0.19637439314103,0,1,0.846205089889572,1,0.705718994140625
781,8,"within","6242","7","c","8","d",21,21.0000000000001,21,0.941513072408137,1.46304489048158,0.941513072408137,0.357147567336425,0.158262259170095,0.357147567336425,0.348388671875
781,8,"within","6243","1","a c","2","b c",21,21,21,0.546361394206578,-0.520086325412818,0.354478498714576,0.59057581890769,0.608443157477132,0.726515121900997,0.7421875
781,8,"within","6244","1","a c","3","a d",21,21,21,-1.5528165940608,0.653300302868451,0.654421843780755,0.135408522472461,0.520652100864179,0.519943657724717,0.4609375
781,8,"within","6245","1","a c","4","b d",21.0000000000001,21,21,-1.40903727979591,0.895671298198437,0.409013652362972,0.173460235405007,0.380580684248057,0.686670990053773,0.25
781,8,"within","6246","2","b c","3","a d",21,21,21,-2.09917798826738,1.17338662828127,-0.29994334506618,0.0480681569373354,0.253778179637013,0.767169243773125,0.3828125
781,8,"within","6247","2","b c","4","b d",21,21,21,-1.95539867400249,1.41575762361126,0.0545351536483963,0.0639735528810199,0.171507530634542,0.957024304592264,0.7421875
781,8,"within","6248","3","a d","4","b d",21,21,21,0.143779314264889,0.242370995329987,-0.245408191417783,0.887045538389508,0.81084408515486,0.808522780257398,1
782,40,"within","6249","5","a","6","b",117,117.000000000001,117,-1.03924295128906,-1.87811838982632,-1.03924295128906,0.300834662400045,0.0628543493521209,0.300834662400045,0.0771559361622448
782,40,"within","6250","7","c","8","d",117.000000000001,117.000000000001,117.000000000001,0.28833778631709,-0.0719510731583241,0.28833778631709,0.773598369881741,0.942763695938913,0.773598369881741,0.500388657101666
782,40,"within","6251","1","a c","2","b c",117,117.000000000001,117,3.46125431784052,-0.92658090860977,-1.55162705916273,0.000751409500256101,0.356051559593242,0.123452326276126,0.0497605678192485
782,40,"within","6252","1","a c","3","a d",117,117.000000000001,117,-0.0672088217056412,0.350572248963684,-0.436187005901969,0.946530178921677,0.726539668645956,0.663504851088672,0.941724096832331
782,40,"within","6253","1","a c","4","b d",117,117.000000000001,117,4.4021778217195,-1.37890734106125,-0.596011252339332,2.38201084026569e-05,0.170553799982083,0.552319013093495,0.276595651635944
782,40,"within","6254","2","b c","3","a d",117,117.000000000001,117,-3.52846313954616,1.27715315757345,-1.11544005326076,0.00059833468973809,0.204076879641463,0.266947709372066,0.161787471806747
782,40,"within","6255","2","b c","4","b d",117,117.000000000001,117,0.940923503878977,-0.452326432451484,0.955615806823398,0.348682705067401,0.651871375937957,0.341236696857481,0.435812438392531
782,40,"within","6256","3","a d","4","b d",117,117.000000000001,117,4.46938664342514,-1.72947959002494,-0.159824246437362,1.82395470671937e-05,0.0863606125307981,0.873295115844106,0.774995234620292
783,24,"within","6257","5","a","6","b",68.9999999999999,69.0000000000002,68.9999999999999,-0.155201632665626,-1.01032588645605,-0.155201632665626,0.877115487208949,0.315869073446927,0.877115487208949,0.665675809447407
783,24,"within","6258","7","c","8","d",68.9999999999999,69.0000000000002,68.9999999999999,-0.045475051859214,-0.255989376264352,-0.045475051859214,0.963860015940842,0.798720678501714,0.963860015940842,0.665675809447407
783,24,"within","6259","1","a c","2","b c",68.9999999999999,69.0000000000002,68.9999999999999,1.13620754300042,-0.706837993903737,-0.0471461101049813,0.259800623440692,0.482047445109698,0.962532970876038,0.725740790367127
783,24,"within","6260","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,0.262614007580285,-0.173441532250589,0.0157153700349937,0.79363062023488,0.8628121965349,0.9875068181389,0.855335712432862
783,24,"within","6261","1","a c","4","b d",68.9999999999999,69.0000000000002,68.9999999999999,1.32378897698634,-0.895420109389624,-0.0733383934966375,0.18994224866221,0.373675684007054,0.941749027726662,0.583806157112122
783,24,"within","6262","2","b c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-0.873593535420133,0.533396461653148,-0.062861480139975,0.385369937016799,0.595473208168153,0.95005855524034,0.623094320297242
783,24,"within","6263","2","b c","4","b d",68.9999999999999,69.0000000000002,68.9999999999999,0.187581433985918,-0.188582115485887,-0.0261922833916563,0.851755306996696,0.850973910285187,0.979179575845065,0.583806157112122
783,24,"within","6264","3","a d","4","b d",68.9999999999999,69.0000000000002,68.9999999999999,1.06117496940605,-0.721978577139035,-0.0890537635316313,0.292310677058801,0.472747350261851,0.929297162616364,0.833373427391053
784,32,"within","6265","5","a","6","b",92.9999999999992,92.9999999999998,92.9999999999992,-0.44855856645521,-0.326785903582188,-0.44855856645521,0.654793512810475,0.744564156572221,0.654793512810475,0.922751157208997
784,32,"within","6266","7","c","8","d",92.9999999999998,92.9999999999998,92.9999999999998,0.848366094063064,0.823556177901146,0.848366094063064,0.398412421190125,0.412298742627074,0.398412421190125,0.443843347641322
784,32,"within","6267","1","a c","2","b c",92.9999999999992,92.9999999999998,92.9999999999998,-0.821615056323678,-0.249504966148741,-1.62403152114317,0.413397371581217,0.803520458610221,0.10775382603829,0.585975122172386
